URL,Size,OutLinks,ContentType
https://www.washingtonpost.com/business/get-started-tax-help-for-businesses-hit-by-harvey-and-irma/2017/09/18/d048bab0-9c87-11e7-b2a7-bc70b6f98089_story.html?utm_term=.86df835cd901,152684,25,text/html
https://www.washingtonpost.com/national/hurricanes-harvey-and-irma-offer-sobering-lessons-in-the-power-of-nature/2017/09/17/b6ac46e6-9951-11e7-87fc-c3f7ee4035c9_story.html?utm_term=.8af1c8ec1bc2,179123,37,text/html
https://www.washingtonpost.com/amphtml/news/get-there/wp/2017/09/18/how-andrew-helped-insurers-avoid-big-losses-from-harvey-irma/,45425,39,text/html
https://www.washingtonpost.com/world/national-security/ex-sheriff-joe-arpaio-convicted-of-criminal-contempt/2017/07/31/26d9572e-7620-11e7-8f39-eeb7d3a2d304_story.html?utm_term=.75d1f8507ce4,156894,28,text/html
https://www.washingtonpost.com/politics/poll-shows-strong-disapproval-of-how-trump-responded-to-charlottesville-violence/2017/08/21/4e5c585c-868b-11e7-a94f-3139abce39f5_story.html?utm_term=.566cb017d268,167215,42,text/html
https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/08/23/as-trump-ranted-and-rambled-in-phoenix-his-crowd-slowly-thinned/,96176,42,text/html
https://www.washingtonpost.com/politics/white-house-confronts-backlash-over-trumps-remarks-on-charlottesville/2017/08/13/de027622-8036-11e7-ab27-1a21a8e006ab_story.html,175560,42,text/html
https://www.washingtonpost.com/politics/phoenix-prepares-for-trumps-rally-and-the-chaos-it-may-bring/2017/08/22/80a36706-868b-11e7-a50f-e0d4e6ec070a_story.html,168395,44,text/html
https://www.washingtonpost.com/lifestyle/style/cnn-severs-ties-with-pundit-jeffrey-lord-over-his-use-of-nazi-phrase-on-twitter/2017/08/10/30aaf9f0-7e0f-11e7-a669-b400c5c7e1cc_story.html?utm_term=.9dd8662fb0d5,156469,33,text/html
https://www.washingtonpost.com/news/on-leadership/wp/2017/08/16/after-wave-of-ceo-departures-trump-ends-business-and-manufacturing-councils/?utm_term=.836fe7aff584,156960,31,text/html
https://www.washingtonpost.com/amphtml/news/going-out-guide/wp/2017/08/02/these-beer-festivals-and-events-will-quench-your-thirst-in-august/,47977,54,text/html
https://www.washingtonpost.com/news/going-out-guide/wp/2016/03/15/one-of-the-most-important-names-in-d-c-brewing-is-back-with-help-from-dc-brau/,156891,31,text/html
https://www.washingtonpost.com/news/going-out-guide/wp/2017/08/01/the-hotlist-the-best-things-to-see-eat-drink-and-do-in-august/,161306,40,text/html
https://www.washingtonpost.com/lifestyle/food/this-beersoda-combo-youre-seeing-everywhere-is-the-perfect-summer-refresher/2017/07/20/bc7d47fc-6bff-11e7-96ab-5f38140b38cc_story.html,163173,33,text/html
https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/09/29/a-letter-from-puerto-rico-no-fuel-no-cash-no-food/,51475,43,text/html
https://www.washingtonpost.com/news/going-out-guide/wp/2017/08/24/10-things-to-do-in-the-d-c-area-the-weekend-of-aug-25-27/,158099,40,text/html
https://www.washingtonpost.com/sports/boxing/racial-conflict-sells-boxing-matches-mayweather-and-mcgregor-are-its-latest-pitchmen/2017/08/23/780e9bb6-876b-11e7-a94f-3139abce39f5_story.html,171616,39,text/html
https://www.washingtonpost.com/amphtml/news/going-out-guide/wp/2017/08/25/the-best-places-to-watch-the-mayweather-vs-mcgregor-fight-in-washington/,45278,56,text/html
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/08/25/where-to-watch-mayweather-mcgregor-for-free-in-d-c/?utm_term=.bdab16c13fcc,160685,40,text/html
https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/09/26/in-poignant-mary-jane-amy-herzog-wants-audiences-to-understand-the-toll-of-caring-for-a-sick-little-boy/,43210,38,text/html
https://www.washingtonpost.com/lifestyle/style/a-deeply-personal-4000-miles-marks-playwright-amy-herzogs-breakthrough-moment/2013/04/11/c79e96da-9d47-11e2-9219-51eb8387e8f1_story.html?utm_term=.80f1da85e25f,160917,31,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/08/18/tina-fey-ate-cake-on-snl-and-it-became-a-whole-thing/,160818,45,text/html
https://www.washingtonpost.com/lifestyle/style/for-decades-they-hid-jeffersons-mistress-now-monticello-is-making-room-for-sally-hemings/2017/02/18/d410d660-f222-11e6-8d72-263470bf0401_story.html?utm_term=.67970707de51,186044,39,text/html
https://www.washingtonpost.com/news/morning-mix/wp/2017/08/18/tina-fey-urges-americans-stay-home-from-neo-nazi-rallies-eat-a-sheet-cake-instead/?utm_term=.cdb83eee99d6,160718,51,text/html
https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/08/18/tina-fey-ate-cake-on-snl-and-it-became-a-whole-thing/,46430,47,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/05/19/unbreakable-kimmy-schmidt-continues-its-takedown-of-the-washington-redskins-name/?utm_term=.a281035e7654,160387,36,text/html
https://www.washingtonpost.com/blogs/right-turn/wp/2017/09/13/chuck-and-nancy-should-bring-these-three-suggestions-to-dinner/?utm_term=.06338ba31f83,155965,31,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/09/14/according-to-democrats-trump-has-done-an-about-face-on-dreamers-his-diehard-supporters-are-fuming/?hpid=hp_hp-top-table-main_conservatives-230am%3Ahomepage%2Fstory&utm_term=.49c69ab624f3,162727,27,text/html
https://www.washingtonpost.com/opinions/dont-buy-all-the-pr-style-hooey-about-dreamers/2017/09/12/adc246d6-9738-11e7-82e4-f1076f6d6152_story.html?utm_term=.01c58ecab257,160380,50,text/html
https://www.washingtonpost.com/blogs/right-turn/wp/2017/09/14/heres-whats-going-on-behind-the-scenes-on-daca/?utm_term=.2d0e30cfc255,157009,33,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/09/05/trump-administration-announces-end-of-immigration-protection-program-for-dreamers/?utm_term=.5c07f0d28768,184403,28,text/html
https://www.washingtonpost.com/amphtml/opinions/trump-dares-to-dream-of-a-deal/2017/09/14/e834fa18-9989-11e7-82e4-f1076f6d6152_story.html,45152,49,text/html
https://www.washingtonpost.com/opinions/trump-dares-to-dream-of-a-deal/2017/09/14/e834fa18-9989-11e7-82e4-f1076f6d6152_story.html,157046,40,text/html
https://www.washingtonpost.com/news/powerpost/wp/2017/09/13/trump-top-democrats-agree-to-work-on-deal-to-save-daca/?utm_term=.bbfa0a81f37e,166925,32,text/html
https://www.washingtonpost.com/powerpost/trumps-dealing-on-daca-sparks-confusion-shifting-alliances-on-capitol-hill/2017/09/14/c9b2c904-994c-11e7-82e4-f1076f6d6152_story.html?utm_term=.3e020e0714f5,168575,32,text/html
https://www.washingtonpost.com/opinions/trumps-messy-and-muddled-reasoning-on-daca/2017/09/06/4a81df7e-9345-11e7-89fa-bb822a46da5b_story.html?utm_term=.8915dab78d71,157169,40,text/html
https://www.washingtonpost.com/blogs/plum-line/wp/2017/09/14/trumps-latest-tweestorm-signals-major-concessions-may-lie-ahead/?utm_term=.ccbe4e0f29b9,167954,41,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/09/07/how-many-people-will-trumps-daca-rollback-affect-about-100000-fewer-than-initially-reported/?utm_term=.939ca1e6bde7,158315,30,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/25/trumps-tax-reform-looks-like-tax-cuts-for-the-rich/,157709,36,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/20/in-sign-of-u-s-economys-strength-fed-to-start-reducing-4-5-trillion-balance-sheet/,155005,28,text/html
https://www.washingtonpost.com/news/wonk/wp/category/education-2/,187322,90,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/26/everyone-says-we-need-tax-reform-but-nobody-agrees-on-what-tax-reform-is/,158958,39,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/20/the-fed-is-about-to-do-something-it-has-never-done-before/,154974,28,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/26/every-county-in-america-ranked-by-economic-distress/,153888,29,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/15/this-is-the-most-important-economic-fight-going-on-right-now/,156089,28,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/26/by-age-3-inequality-is-clear-rich-kids-attend-school-poor-kids-stay-with-a-grandparent/,158679,36,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/15/african-americans-are-the-only-racial-group-in-u-s-still-making-less-than-they-did-in-2000/,156606,34,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/18/white-people-are-really-confident-things-are-getting-better-for-black-people/,157377,32,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/14/mnuchin-eclipses-past-travel-backlash-with-pricey-request-european-honeymoon-by-military-jet/,157629,32,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/15/the-average-american-spent-more-than-9-full-days-getting-to-and-from-work-last-year/,154084,39,text/html
https://www.washingtonpost.com/amphtml/news/checkpoint/wp/2017/09/29/american-troops-escape-serious-injury-after-marine-corps-aircraft-crashes-in-syria/,41994,40,text/html
https://www.washingtonpost.com/news/checkpoint/wp/2017/03/08/marines-have-arrived-in-syria-to-fire-artillery-in-the-fight-for-raqqa/?utm_term=.3d3c1a32b051,157576,33,text/html
https://www.washingtonpost.com/news/checkpoint/wp/2017/09/24/u-s-airstrikes-kill-17-islamic-state-fighters-in-libya-military-says/?utm_term=.5e1d2a531db4,156290,33,text/html
https://www.washingtonpost.com/news/checkpoint/wp/2017/09/26/despite-north-korean-threats-there-is-no-sign-its-military-is-readying-for-attack-general-says/?utm_term=.ce5e6735d027,157904,36,text/html
https://www.washingtonpost.com/world/us-backed-forces-seize-raqqas-old-city-from-isis-but-a-tough-fight-still-lies-ahead/2017/09/04/8fbe5ac6-917a-11e7-8482-8dc9a7af29f9_story.html?utm_term=.ba038b5f7ee9,155859,32,text/html
https://www.washingtonpost.com/graphics/2017/national/how-big-is-hurricane-irma/?tid=graphics-story,181806,213,text/html
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/winds-280.jpg?c=331,95783,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/pop-chart-280.jpg?c=243,36615,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/winds-600.jpg?c=700,366820,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/hurricane-icon.png,1737,0,image/png
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/evacuations-600.jpg?c=402,237461,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/pop-chart-600.jpg?c=171,65228,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/evacuations-980.jpg?c=13,565750,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/surge-600.jpg?c=157,753980,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/surge-980.jpg?c=65,611145,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma/map-iframe.html?template=iframe,8016,8,text/html
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/winds-720.jpg?c=389,554884,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/health/environment/tampa-bay-climate-change/?tid=graphics-story%3Ftid%3Dgraphics-story,127025,195,text/html
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/pop-chart-720.jpg?c=305,78662,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/health/environment/tampa-bay-climate-change/,127025,194,text/html
https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/img/florida-wind-charts-980.jpg?c=97,424275,0,image/jpeg
https://www.washingtonpost.com/people/chris-alcantara/,70845,58,text/html
https://www.washingtonpost.com/news/true-crime/wp/2017/09/29/a-mother-went-on-an-11-day-european-vacation-and-left-her-young-children-alone-at-home/?utm_term=.bc4fefd1c920,155729,35,text/html
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/08/16/e-cancels-caitlyn-jenners-reality-show-i-am-cait-after-two-seasons/,154980,32,text/html
https://www.washingtonpost.com/entertainment/theater_dance/theater-lovers-will-get-hooked-on-the-marvelous-tender-play-the-flick/2016/03/15/3e118c4a-eab7-11e5-a6f3-21ccdbc5f74e_story.html,157521,28,text/html
https://www.washingtonpost.com/news/the-fix/wp/2016/05/09/the-legal-fight-over-north-carolinas-transgender-bathroom-law-explained-in-4-questions/,171121,44,text/html
https://www.washingtonpost.com/entertainment/theater_dance/michael-kahn-on-a-dreamy-cloud-9-at-studio-theatre/2016/09/12/081acc8c-790a-11e6-bd86-b7bbd53d2b5d_story.html,158210,32,text/html
https://www.washingtonpost.com/posteverything/wp/2015/08/27/abbi-jacobsen-has-always-wanted-to-meet-darren-star-so-we-got-them-together/,161322,33,text/html
https://www.washingtonpost.com/news/act-four/wp/2015/03/23/girls-offers-a-sly-lesson-on-the-value-of-compromise/,156515,27,text/html
https://www.washingtonpost.com/news/act-four/wp/2015/08/11/mindy-kaling-and-the-revitalization-of-the-romantic-comedy/,155632,26,text/html
https://www.washingtonpost.com/lifestyle/style/playwrights-get-last-word-in-delightful-critic-and-real-inspector-hound/2016/01/12/60c3bdf8-b934-11e5-99f3-184bc379b12d_story.html,158450,28,text/html
https://www.washingtonpost.com/amphtml/news/checkpoint/wp/2017/09/29/the-navy-will-send-another-combat-ship-to-puerto-rico-boosting-hurricane-relief-efforts/,44956,43,text/html
https://www.washingtonpost.com/opinions/global-opinions/trump-is-a-threat-to-the-west-as-we-know-it-even-if-he-loses/2016/11/04/a8dc9100-a2cc-11e6-a44d-cc2898cfab06_story.html,161865,49,text/html
https://www.washingtonpost.com/amphtml/opinions/global-opinions/a-brits-speech-in-an-american-election-takes-a-stalinist-turn/2017/09/28/90325f24-a46d-11e7-ade1-76d061d56efa_story.html,46700,51,text/html
https://www.washingtonpost.com/blogs/post-partisan/wp/2017/09/27/roy-moores-win-is-bad-for-alabama-and-even-worse-for-the-gop/?hpid=hp_no-name_opinion-card-f%3Ahomepage%2Fstory&tid=a_inl&utm_term=.7b3e33800952,156199,34,text/html
https://www.washingtonpost.com/news/acts-of-faith/wp/2017/09/27/a-short-history-of-roy-moores-controversial-interpretations-of-the-bible/?utm_term=.40d728cc9e2b,161479,47,text/html
https://www.washingtonpost.com/blogs/post-partisan/wp/2017/09/26/roy-moore-wins-the-country-loses/?tid=a_inl&utm_term=.57d1512dd661,155087,33,text/html
https://www.washingtonpost.com/opinions/god-has-sent-us-a-judge-hallelujah/2017/09/27/97789364-a3a7-11e7-8cfe-d5b912fabc99_story.html?utm_term=.81c8a507b9d0,154902,29,text/html
https://www.washingtonpost.com/news/josh-rogin/wp/2017/03/28/trump-should-dump-nigel-farage-says-former-ukip-member-of-parliament/?utm_term=.43549793f6ac,158774,39,text/html
https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/09/28/black-and-hispanic-families-are-making-more-money-but-they-still-lag-far-behind-whites/,49113,44,text/html
https://www.washingtonpost.com/business/economy/move-your-money-move-society/2017/03/31/68cb95c8-036d-11e7-b9fa-ed727b644a0b_story.html?utm_term=.09b151644007,169392,37,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/27/since-2013-minorities-and-americans-without-college-degrees-showed-greatest-gains-in-wealth-federal-reserve-report-shows/?utm_term=.829bd5bdba9c,161058,34,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/09/18/white-people-are-really-confident-things-are-getting-better-for-black-people/?utm_term=.62dc1e9ee291,157377,33,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/09/07/how-many-people-will-trumps-daca-rollback-affect-about-100000-fewer-than-initially-reported/?utm_term=.faa484580a36,158315,30,text/html
https://www.washingtonpost.com/people/scott-clement/,72818,59,text/html
https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/09/25/National-Politics/Polling/release_491.xml,166503,228,text/html
https://www.washingtonpost.com/politics/its-not-just-deportations-and-the-border-trump-seeks-to-remake-the-immigration-system/2017/03/05/a4231b52-fec5-11e6-8ebe-6e0dbe4f2bca_story.html?utm_term=.bf551eff6545,171084,43,text/html
https://www.washingtonpost.com/amphtml/politics/survey-finds-strong-support-for-dreamers/2017/09/24/df3c885c-a16f-11e7-b14f-f41773cd5a14_story.html,48997,48,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/09/05/trump-administration-announces-end-of-immigration-protection-program-for-dreamers/?utm_term=.693da4ac2ec6,184403,28,text/html
https://www.washingtonpost.com/politics/survey-finds-strong-support-for-dreamers/2017/09/24/df3c885c-a16f-11e7-b14f-f41773cd5a14_story.html,163183,37,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/08/02/trump-gop-senators-to-introduce-bill-to-slash-legal-immigration-levels/?utm_term=.d49f8ae02728,202001,39,text/html
https://www.washingtonpost.com/politics/trumps-wall-the-inside-story-of-how-the-president-crafts-immigration-policy/2017/07/19/b11b8b94-68da-11e7-8eb5-cbccc2e7bfbf_story.html,181911,47,text/html
https://www.washingtonpost.com/news/powerpost/wp/2017/09/13/trump-top-democrats-agree-to-work-on-deal-to-save-daca/?utm_term=.446b9e618026,166925,32,text/html
https://www.washingtonpost.com/amphtml/news/democracy-post/wp/2017/09/29/the-left-is-having-a-moment-heres-how-to-make-it-count/,48169,62,text/html
https://www.washingtonpost.com/world/the_americas/venezuelas-slide-into-chaos-is-splintering-the-chavez-movement/2017/06/13/4a72055c-4d33-11e7-987c-42ab5745db2e_story.html,162162,40,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/06/15/why-free-parking-is-a-big-problem/,154200,34,text/html
https://www.washingtonpost.com/people/philipp-alvares-de-souza-soares/,65956,48,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/01/22/it-is-totally-rational-to-freak-out-about-snow-in-washington/,155275,33,text/html
https://www.washingtonpost.com/news/wonk/wp/category/energy/,182714,91,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/11/02/donald-trump-has-a-zany-plan-to-fix-flints-water-for-free/,157877,33,text/html
https://www.washingtonpost.com/people/emily-badger/,72240,60,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/02/11/lets-get-rid-of-drive-throughs/,154184,36,text/html
https://www.washingtonpost.com/people/jim-tankersley/,73400,62,text/html
https://www.washingtonpost.com/people/max-ehrenfreund/,72139,58,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/07/13/why-highways-have-become-the-center-of-civil-rights-protest/,164324,44,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/10/25/the-real-story-behind-those-ridiculous-first-class-cabins-in-viral-videos/,156956,34,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/07/02/paris-just-banned-all-cars-made-before-1997/,154639,35,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/02/25/how-much-of-your-life-youre-wasting-on-your-commute/,163386,54,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/03/29/where-noisy-roads-and-airports-take-the-biggest-toll-on-our-health-and-sanity/,157435,39,text/html
https://www.washingtonpost.com/amphtml/opinions/global-opinions/russias-election-meddling-backfired--big-time/2017/08/17/e7ee4b74-837f-11e7-ab27-1a21a8e006ab_story.html,50020,53,text/html
https://www.washingtonpost.com/amphtml/news/checkpoint/wp/2017/09/26/clinton-pressured-trump-to-deploy-hospital-ship-comfort-to-puerto-rico-now-its-on-the-way/,48887,38,text/html
https://www.washingtonpost.com/news/checkpoint/wp/2017/09/05/as-hurricane-irma-bears-down-the-coast-guard-makes-sense-of-its-grueling-response-to-harvey/?tid=a_inl&utm_term=.b95d8a0b3f5b,156267,28,text/html
https://www.washingtonpost.com/news/checkpoint/wp/2017/09/26/clinton-pressured-trump-to-deploy-hospital-ship-comfort-to-puerto-rico-now-its-on-the-way/,160040,34,text/html
https://www.washingtonpost.com/news/checkpoint/wp/2017/09/11/white-house-says-its-military-response-to-irma-is-unprecedented-but-theres-actually-a-history-of-similar-operations/?utm_term=.e111f7a406a6,158202,43,text/html
https://www.washingtonpost.com/amphtml/news/soccer-insider/wp/2017/09/20/two-days-after-19th-birthday-christian-pulisic-scores-10th-career-goal-for-dortmund/,40853,36,text/html
https://www.washingtonpost.com/news/wonk/wp/category/urban-policy/,190226,92,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/08/18/here-is-the-official-resume-of-the-person-trump-put-in-charge-of-federal-housing-in-new-york/,160197,35,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/01/12/what-ben-carson-gets-wrong-about-government-assistance/,159521,38,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/05/05/the-one-area-where-racial-disparities-in-housing-has-disappeared/,156653,28,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/05/23/for-the-first-time-poor-people-receiving-housing-subsidies-may-be-required-to-work/,159054,31,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/10/12/the-remarkable-thing-that-happens-to-poor-kids-when-you-help-their-parents-with-rent/,160865,39,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/08/10/millions-of-poor-families-could-benefit-from-housing-aid-trump-wants-to-cut/,156693,33,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/07/12/elizabeth-warren-to-show-how-she-will-fight-trump-policies/,154554,29,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/03/16/if-youre-a-poor-person-in-america-trumps-budget-is-not-for-you/,219627,38,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/06/08/heres-how-much-you-would-need-to-make-to-afford-housing-in-your-state/,158747,31,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/12/07/what-ben-carson-gets-wrong-about-segregation-in-america/,159322,36,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/11/04/trump-succeeds-in-neighborhoods-burdened-by-heavy-mortgages-report-says/,158194,29,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/07/06/a-surprising-way-to-increase-property-values/,158267,31,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/06/26/the-ultimate-symbol-of-the-pre-recession-boom-is-back/,155571,26,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/06/15/its-time-to-stop-blaming-poor-people-for-the-financial-crisis/,159060,28,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/01/16/why-these-economists-say-the-usual-explanation-for-the-financial-crisis-is-wrong/,161200,31,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/12/29/what-counties-that-flipped-from-romney-to-clinton-have-in-common/,154010,29,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/03/06/carson-compares-slaves-to-immigrants-coming-to-a-land-of-dreams-and-opportunity/,158052,30,text/html
https://www.washingtonpost.com/news/wonk/wp/2016/10/04/how-donald-trump-and-other-real-estate-developers-pay-almost-nothing-in-taxes/,158939,35,text/html
https://www.washingtonpost.com/news/wonk/wp/2017/07/26/faced-with-complaints-of-discrimination-airbnb-partners-with-naacp-to-recruit-black-hosts/,160899,38,text/html
https://www.washingtonpost.com/local/dc-politics/an-act-of-kindness-medical-aid-in-dying-legislation-advances-in-the-district/2016/10/05/1202ee8e-8b0f-11e6-875e-2c1bfe943b66_story.html,155684,27,text/html
https://www.washingtonpost.com/national/health-science/death-with-dignity-laws-and-the-desire-to-control-how-ones-life-ends/2016/10/24/6882d1e6-9629-11e6-bc79-af1cd3d2984b_story.html,162956,33,text/html
https://www.washingtonpost.com/opinions/global-opinions/russias-election-meddling-backfired--big-time/2017/08/17/e7ee4b74-837f-11e7-ab27-1a21a8e006ab_story.html?utm_term=.0bff9454467d,161284,44,text/html
https://www.washingtonpost.com/opinions/the-bad-news-about-this-russia-thing-keeps-pouring-in-for-trump/2017/08/31/d0e36294-8e6e-11e7-91d5-ab4e4bb76a3a_story.html?utm_term=.42d2bd904037,161785,47,text/html
https://www.washingtonpost.com/amphtml/opinions/facebook-should-share-those-russian-ads-with-the-public/2017/09/23/1f7b4e80-9fa4-11e7-9c8d-cf053ff30921_story.html,45189,50,text/html
https://www.washingtonpost.com/blogs/right-turn/wp/2017/09/12/what-about-the-russia-lies/?utm_term=.fa9bdd6ee1a9,155014,32,text/html
https://www.washingtonpost.com/blogs/plum-line/wp/2017/08/04/the-russia-investigation-is-getting-serious-and-president-trump-is-feeling-the-heat/?utm_term=.aead56439925,159941,38,text/html
https://www.washingtonpost.com/business/technology/facebook-to-turn-over-thousands-of-russian-ads-to-congress-reversing-decision/2017/09/21/9790b242-9f00-11e7-9083-fbfddf6804c2_story.html?utm_term=.5962bc2a985f,159380,31,text/html
https://www.washingtonpost.com/opinions/global-opinions/this-is-what-makes-russia-a-hostile-power/2017/07/12/ff67065c-6713-11e7-8eb5-cbccc2e7bfbf_story.html?utm_term=.179fa241ee1c,157957,35,text/html
https://www.washingtonpost.com/opinions/facebook-should-share-those-russian-ads-with-the-public/2017/09/23/1f7b4e80-9fa4-11e7-9c8d-cf053ff30921_story.html,157752,41,text/html
https://www.washingtonpost.com/amphtml/opinions/your-fellow-americans-in-puerto-rico-need-help-now/2017/09/26/41a6f0e6-a2e1-11e7-8cfe-d5b912fabc99_story.html,44590,41,text/html
https://www.washingtonpost.com/news/post-politics/wp/2017/09/25/trump-declares-puerto-is-in-deep-trouble-as-questions-mount-about-his-commitment/?hpid=hp_hp-top-table-main_mariatrump-1106pm%3Ahomepage%2Fstory&utm_term=.a74db8d27c9c,161757,34,text/html
https://www.washingtonpost.com/opinions/your-fellow-americans-in-puerto-rico-need-help-now/2017/09/26/41a6f0e6-a2e1-11e7-8cfe-d5b912fabc99_story.html,155255,31,text/html
https://www.washingtonpost.com/opinions/dont-forget-puerto-rico/2017/09/21/0a82e570-9eef-11e7-9c8d-cf053ff30921_story.html?utm_term=.197b16f904b7,156040,39,text/html
https://www.washingtonpost.com/opinions/david-ignatius-the-benefits-of-national-service/2014/11/27/f8e69038-75a1-11e4-a755-e32227229e7b_story.html?tid=a_inl&utm_term=.717df662916e,158726,42,text/html
https://www.washingtonpost.com/posteverything/wp/2016/07/04/one-way-we-can-repair-our-toxic-partisan-politics-national-service/?tid=a_inl&utm_term=.fe5c19a911a0,156591,33,text/html
https://www.washingtonpost.com/opinions/americans-brought-back-new-orleans-they-can-do-the-same-for-houston/2017/09/07/5a8a471c-93c7-11e7-8754-d478688d23b4_story.html,160000,48,text/html
https://www.washingtonpost.com/opinions/national-service-for-young-people-should-be-encouraged--but-not-required/2016/09/18/40c5a220-7c4b-11e6-ac8e-cf8e0dd91dc7_story.html?utm_term=.7acda85a2271,155884,34,text/html
https://www.washingtonpost.com/opinions/mcchrystal-americans-face-a-gap-of-shared-experience-and-common-purpose/2014/11/14/a51ad4fa-6b6a-11e4-a31c-77759fc1eacc_story.html?tid=a_inl&utm_term=.419843af88d0,157178,37,text/html
https://www.washingtonpost.com/opinions/ej-dionne-jr-a-call-for-national-service/2013/07/03/a65bce5a-e402-11e2-a11e-c2ea876a8f30_story.html?tid=a_inl&utm_term=.c2ebe88111ab,156642,37,text/html
https://www.washingtonpost.com/news/post-nation/wp/2017/09/07/caribbean-reels-under-irmas-deadly-wrath-as-florida-nervously-tracks-monster-storm/?utm_term=.47d9d4732c5d,234214,79,text/html
https://www.washingtonpost.com/amphtml/opinions/americans-brought-back-new-orleans-they-can-do-the-same-for-houston/2017/09/07/5a8a471c-93c7-11e7-8754-d478688d23b4_story.html,48879,57,text/html
https://www.washingtonpost.com/news/education/wp/2015/09/03/katrina-swept-away-new-orleans-school-system-ushering-in-new-era/?utm_term=.17da8534f534,160951,35,text/html
https://www.washingtonpost.com/wp-apps/imrs.php?h=90&src=https%3A%2F%2Fs3.amazonaws.com%2Farc-authors%2Fwashpost%2Fd91320c4-f6b0-4593-a3d0-f180115a873f.jpg&w=90,3293,0,image/jpeg
