URL,Status
https://www.washingtonpost.com/news/sports/wp/2017/09/29/fantasy-football-2017-nfl-week-4-cheat-sheet/,200
https://www.washingtonpost.com/news/sports/wp/2017/09/28/marcus-mariotas-breakout-is-coming-and-the-long-term-looks-very-very-bright/,200
https://www.washingtonpost.com/news/sports/wp/2017/09/29/no-settlement-talks-between-nfl-nflpa-as-ezekiel-elliott-case-returns-to-court-monday/?utm_term=.435c4ed0f576,200
https://www.washingtonpost.com/news/sports/wp/2017/09/26/five-fantasy-football-moves-you-need-to-make-for-week-4/?utm_term=.4a5cda06cb32,200
https://www.washingtonpost.com/news/football-insider/wp/2017/09/29/five-story-lines-to-follow-in-monday-nights-redskins-chiefs-matchup/?utm_term=.030cc4cf72b0,200
https://www.washingtonpost.com/news/sports/wp/2017/09/28/fantasy-football-scout-can-jay-ajayi-take-advantage-of-a-jolly-good-matchup/,200
https://www.washingtonpost.com/news/sports/wp/2017/09/28/deshaun-watson-will-make-the-nfl-teams-who-passed-on-him-regret-it/,200
https://www.washingtonpost.com/news/sports/wp/2017/09/27/the-best-and-worst-fantasy-football-matchups-for-week-4/,200
https://www.washingtonpost.com/amphtml/news/sports/wp/2017/10/01/nfl-week-4-fox-plans-to-skip-anthems-as-players-mull-next-step-in-protest-trump-tweets-injuries-fantasy-news/,200
https://www.washingtonpost.com/graphics/2017/national/fair-representation/img/world-map-600.jpg?c=972,200
https://www.washingtonpost.com/lifestyle/fashion/?nid=menu_nav_lifestyle-fashion,200
https://www.washingtonpost.com/graphics/2017/national/fair-representation/img/tax-280.jpg?c=849,200
https://www.washingtonpost.com/favicon.ico,200
https://www.washingtonpost.com/graphics/2017/national/fair-representation/img/compare-map-280.jpg?c=685,200
https://www.washingtonpost.com/goingoutguide/museums/?nid=menu_nav_entertainment-museums,200
https://www.washingtonpost.com/wp-srv/graphics/css/mobile-base-1.1.css?v2,200
https://www.washingtonpost.com/wp-srv/graphics/templates/mobile/ico/apple-touch-icon-144-precomposed.png,200
https://www.washingtonpost.com/graphics/2017/national/fair-representation/img/representation-600.jpg?c=646,200
https://www.washingtonpost.com/graphics/2017/national/fair-representation/img/vote-280.jpg?c=395,200
https://www.washingtonpost.com/global-opinions/?nid=menu_nav_opinions-globalopinions,200
https://www.washingtonpost.com/national/,200
https://www.washingtonpost.com/?nid=menu_nav_homepage,200
https://www.washingtonpost.com/goingoutguide/theater-dance/?nid=menu_nav_entertainment-theateranddance,200
https://www.washingtonpost.com/news/in-theory/?nid=menu_nav_opinions-intheory,200
https://www.washingtonpost.com/news/wonk/?nid=menu_nav_business-wonkblog,200
https://www.washingtonpost.com/news/powerpost/?nid=menu_nav_politics-powerpost,200
https://www.washingtonpost.com/sports/soccer/?nid=menu_nav_sports-soccer,200
https://www.washingtonpost.com/opinions/?nid=menu_nav_opinions,200
https://www.washingtonpost.com/graphics/2017/national/fair-representation/img/population-carto-720.jpg?c=621,200
https://www.washingtonpost.com/photography/?nid=menu_nav_photography,200
https://www.washingtonpost.com/graphics/2017/national/fair-representation/img/compare-map-720.jpg?c=543,200
https://www.washingtonpost.com/news/the-fix/wp/2017/09/27/all-about-the-jones-act-an-obscure-shipping-law-thats-stalling-puerto-ricos-recovery/,200
https://www.washingtonpost.com/wp-srv/graphics/templates/mobile/ico/apple-touch-icon-114-precomposed.png,200
https://www.washingtonpost.com/lifestyle/magazine/?nid=menu_nav_lifestyle-magazine,200
https://www.washingtonpost.com/graphics/2017/national/fair-representation/img/compare-map-600.jpg?c=844,200
https://www.washingtonpost.com/people/chiqui-esteban/,200
https://www.washingtonpost.com/goingoutguide/restaurants/?nid=menu_nav_entertainment-restaurants,200
https://www.washingtonpost.com/opinions/local-opinions/?nid=menu_nav_opinions-localopinions,200
https://www.washingtonpost.com/graphics/2017/national/fair-representation/img/representation-720.jpg?c=599,200
https://www.washingtonpost.com/people/tom-toles?nid=menu_nav_opinions-tolescartoons,301
https://www.washingtonpost.com/?nid=menu_nav_partners,200
